drug_normalized,diseaseId,diseaseName,mechanism_score,safety_penalty,trial_penalty,risk_multiplier,phenotype_boost,phenotype_multiplier,final_score,n_trials,trial_statuses,trial_source,example_condition,example_whyStopped,is_known_indication,original_indications,signature_genes,n_signature_targets,ci_lower,ci_upper,ci_width,confidence_tier,n_evidence_paths
dabigatran,EFO_0000712,stroke,11.311107791328386,0.7996,0.05,0.7789,0.1386,1.1386,10.0316,1,TERMINATED,STOPPED,Coronary Heart Disease | Atrial Fibrillation | Acute Coronary Syndrome | Atherosclerosis,Slow recruitment; Study was terminated for futility reasons,True,Atrial Fibrillation; CADASIL; Hematoma; Hemorrhage; Ischemic Stroke,,,1.108785,1.157707,0.048923,HIGH,10
dabigatran,HP_0004936,Venous thrombosis,10.381129567775943,0.7996,0.05,0.7789,0.2398,1.2398,10.0248,1,TERMINATED,STOPPED,Coronary Heart Disease | Atrial Fibrillation | Acute Coronary Syndrome | Atherosclerosis,Slow recruitment; Study was terminated for futility reasons,False,Atrial Fibrillation; CADASIL; Hematoma; Hemorrhage; Ischemic Stroke,,,1.003005,1.090775,0.08777,HIGH,10
dabigatran,EFO_0000275,atrial fibrillation,9.69180209013457,0.7996,0.05,0.7789,0.2398,1.2398,9.3591,1,TERMINATED,STOPPED,Coronary Heart Disease | Atrial Fibrillation | Acute Coronary Syndrome | Atherosclerosis,Slow recruitment; Study was terminated for futility reasons,True,Atrial Fibrillation; CADASIL; Hematoma; Hemorrhage; Ischemic Stroke,,,0.943677,0.998331,0.054654,HIGH,10
dabigatran,HP_0001873,Thrombocytopenia,9.739604121892308,0.7996,0.05,0.7789,0.2079,1.2079,9.1637,1,TERMINATED,STOPPED,Coronary Heart Disease | Atrial Fibrillation | Acute Coronary Syndrome | Atherosclerosis,Slow recruitment; Study was terminated for futility reasons,False,Atrial Fibrillation; CADASIL; Hematoma; Hemorrhage; Ischemic Stroke,,,0.958295,0.989626,0.031331,HIGH,10
dabigatran,EFO_0004286,venous thromboembolism,11.602923660116414,0.7996,0.05,0.7789,0.0,1.0,9.0375,1,TERMINATED,STOPPED,Coronary Heart Disease | Atrial Fibrillation | Acute Coronary Syndrome | Atherosclerosis,Slow recruitment; Study was terminated for futility reasons,True,Atrial Fibrillation; CADASIL; Hematoma; Hemorrhage; Ischemic Stroke,,,1.143319,1.186154,0.042835,HIGH,10
dabigatran,EFO_1000954,habitual abortion,9.426231943358925,0.7996,0.05,0.7789,0.1792,1.1792,8.6576,1,TERMINATED,STOPPED,Coronary Heart Disease | Atrial Fibrillation | Acute Coronary Syndrome | Atherosclerosis,Slow recruitment; Study was terminated for futility reasons,False,Atrial Fibrillation; CADASIL; Hematoma; Hemorrhage; Ischemic Stroke,,,0.932406,0.957949,0.025543,HIGH,10
dabigatran,EFO_0003907,deep vein thrombosis,11.012276190948173,0.7996,0.05,0.7789,0.0,1.0,8.5775,1,TERMINATED,STOPPED,Coronary Heart Disease | Atrial Fibrillation | Acute Coronary Syndrome | Atherosclerosis,Slow recruitment; Study was terminated for futility reasons,False,Atrial Fibrillation; CADASIL; Hematoma; Hemorrhage; Ischemic Stroke,,,1.089291,1.119132,0.029841,HIGH,10
dabigatran,EFO_0003827,pulmonary embolism,10.627550521226969,0.7996,0.05,0.7789,0.0,1.0,8.2778,1,TERMINATED,STOPPED,Coronary Heart Disease | Atrial Fibrillation | Acute Coronary Syndrome | Atherosclerosis,Slow recruitment; Study was terminated for futility reasons,False,Atrial Fibrillation; CADASIL; Hematoma; Hemorrhage; Ischemic Stroke,,,1.051236,1.080034,0.028799,HIGH,10
dabigatran,HP_0001907,Thromboembolism,10.589430495672437,0.7996,0.05,0.7789,0.0,1.0,8.2481,1,TERMINATED,STOPPED,Coronary Heart Disease | Atrial Fibrillation | Acute Coronary Syndrome | Atherosclerosis,Slow recruitment; Study was terminated for futility reasons,True,Atrial Fibrillation; CADASIL; Hematoma; Hemorrhage; Ischemic Stroke,,,1.041819,1.076067,0.034249,HIGH,10
dabigatran,HP_0002140,Ischemic stroke,10.51562677425201,0.7996,0.05,0.7789,0.0,1.0,8.1906,1,TERMINATED,STOPPED,Coronary Heart Disease | Atrial Fibrillation | Acute Coronary Syndrome | Atherosclerosis,Slow recruitment; Study was terminated for futility reasons,True,Atrial Fibrillation; CADASIL; Hematoma; Hemorrhage; Ischemic Stroke,,,1.030728,1.072397,0.04167,HIGH,10
dabigatran,MONDO_0024307,prothrombin deficiency,10.49402556648148,0.7996,0.05,0.7789,0.0,1.0,8.1738,1,TERMINATED,STOPPED,Coronary Heart Disease | Atrial Fibrillation | Acute Coronary Syndrome | Atherosclerosis,Slow recruitment; Study was terminated for futility reasons,False,Atrial Fibrillation; CADASIL; Hematoma; Hemorrhage; Ischemic Stroke,,,1.049403,1.049403,0.0,HIGH,10
dabigatran,EFO_0000319,cardiovascular disease,10.031118203333463,0.7996,0.05,0.7789,0.0,1.0,7.8132,1,TERMINATED,STOPPED,Coronary Heart Disease | Atrial Fibrillation | Acute Coronary Syndrome | Atherosclerosis,Slow recruitment; Study was terminated for futility reasons,False,Atrial Fibrillation; CADASIL; Hematoma; Hemorrhage; Ischemic Stroke,,,0.962471,1.072505,0.110034,MEDIUM,10
dabigatran,EFO_0003777,heart disease,9.87289999288842,0.7996,0.05,0.7789,0.0,1.0,7.69,1,TERMINATED,STOPPED,Coronary Heart Disease | Atrial Fibrillation | Acute Coronary Syndrome | Atherosclerosis,Slow recruitment; Study was terminated for futility reasons,False,Atrial Fibrillation; CADASIL; Hematoma; Hemorrhage; Ischemic Stroke,,,0.967906,1.008864,0.040958,HIGH,10
dabigatran,MONDO_0000831,thrombotic disease,9.144569257145148,0.7996,0.05,0.7789,0.0,1.0,7.1227,1,TERMINATED,STOPPED,Coronary Heart Disease | Atrial Fibrillation | Acute Coronary Syndrome | Atherosclerosis,Slow recruitment; Study was terminated for futility reasons,False,Atrial Fibrillation; CADASIL; Hematoma; Hemorrhage; Ischemic Stroke,,,0.904545,0.929325,0.02478,HIGH,10
dabigatran,HP_0004419,Recurrent thrombophlebitis,9.139430166927523,0.7996,0.05,0.7789,0.0,1.0,7.1187,1,TERMINATED,STOPPED,Coronary Heart Disease | Atrial Fibrillation | Acute Coronary Syndrome | Atherosclerosis,Slow recruitment; Study was terminated for futility reasons,False,Atrial Fibrillation; CADASIL; Hematoma; Hemorrhage; Ischemic Stroke,,,0.904037,0.928803,0.024766,HIGH,10
dabigatran,EFO_0005672,acute coronary syndrome,8.787660906841603,0.7996,0.05,0.7789,0.0,1.0,6.8447,1,TERMINATED,STOPPED,Coronary Heart Disease | Atrial Fibrillation | Acute Coronary Syndrome | Atherosclerosis,Slow recruitment; Study was terminated for futility reasons,False,Atrial Fibrillation; CADASIL; Hematoma; Hemorrhage; Ischemic Stroke,,,0.861355,0.896177,0.034822,HIGH,10
dabigatran,EFO_1001395,Phlebitis,8.606528252109753,0.7996,0.05,0.7789,0.0,1.0,6.7036,1,TERMINATED,STOPPED,Coronary Heart Disease | Atrial Fibrillation | Acute Coronary Syndrome | Atherosclerosis,Slow recruitment; Study was terminated for futility reasons,False,Atrial Fibrillation; CADASIL; Hematoma; Hemorrhage; Ischemic Stroke,,,0.851324,0.874646,0.023322,HIGH,10
dabigatran,HP_0004418,Thrombophlebitis,8.578169386233197,0.7996,0.05,0.7789,0.0,1.0,6.6815,1,TERMINATED,STOPPED,Coronary Heart Disease | Atrial Fibrillation | Acute Coronary Syndrome | Atherosclerosis,Slow recruitment; Study was terminated for futility reasons,False,Atrial Fibrillation; CADASIL; Hematoma; Hemorrhage; Ischemic Stroke,,,0.848519,0.871764,0.023245,HIGH,10
dabigatran,EFO_0009314,blood coagulation disease,8.565403884037416,0.7996,0.05,0.7789,0.0,1.0,6.6716,1,TERMINATED,STOPPED,Coronary Heart Disease | Atrial Fibrillation | Acute Coronary Syndrome | Atherosclerosis,Slow recruitment; Study was terminated for futility reasons,False,Atrial Fibrillation; CADASIL; Hematoma; Hemorrhage; Ischemic Stroke,,,0.847256,0.870467,0.023211,HIGH,10
dabigatran,EFO_0000612,myocardial infarction,8.221947345653396,0.7996,0.05,0.7789,0.0,1.0,6.4041,1,TERMINATED,STOPPED,Coronary Heart Disease | Atrial Fibrillation | Acute Coronary Syndrome | Atherosclerosis,Slow recruitment; Study was terminated for futility reasons,False,Atrial Fibrillation; CADASIL; Hematoma; Hemorrhage; Ischemic Stroke,,,0.681669,0.967482,0.285813,LOW,10
dabigatran,HP_0001976,Reduced antithrombin III activity,8.111784333809716,0.7996,0.05,0.7789,0.0,1.0,6.3183,1,TERMINATED,STOPPED,Coronary Heart Disease | Atrial Fibrillation | Acute Coronary Syndrome | Atherosclerosis,Slow recruitment; Study was terminated for futility reasons,False,Atrial Fibrillation; CADASIL; Hematoma; Hemorrhage; Ischemic Stroke,,,0.6634,1.032846,0.369446,LOW,10
dabigatran,EFO_0001645,coronary artery disease,6.542505852881755,0.7996,0.05,0.7789,0.2303,1.2303,6.2694,1,TERMINATED,STOPPED,Coronary Heart Disease | Atrial Fibrillation | Acute Coronary Syndrome | Atherosclerosis,Slow recruitment; Study was terminated for futility reasons,False,Atrial Fibrillation; CADASIL; Hematoma; Hemorrhage; Ischemic Stroke,,,0.577579,0.799768,0.222189,MEDIUM,10
dabigatran,EFO_0009315,thrombophilia,7.996263789080825,0.7996,0.05,0.7789,0.0,1.0,6.2283,1,TERMINATED,STOPPED,Coronary Heart Disease | Atrial Fibrillation | Acute Coronary Syndrome | Atherosclerosis,Slow recruitment; Study was terminated for futility reasons,False,Atrial Fibrillation; CADASIL; Hematoma; Hemorrhage; Ischemic Stroke,,,0.790959,0.812627,0.021668,HIGH,10
dabigatran,MONDO_0004596,cor pulmonale,7.540131929732645,0.7996,0.05,0.7789,0.0,1.0,5.873,1,TERMINATED,STOPPED,Coronary Heart Disease | Atrial Fibrillation | Acute Coronary Syndrome | Atherosclerosis,Slow recruitment; Study was terminated for futility reasons,False,Atrial Fibrillation; CADASIL; Hematoma; Hemorrhage; Ischemic Stroke,,,0.754013,0.754013,0.0,HIGH,10
dabigatran,EFO_1000985,intermediate coronary syndrome,7.191203995170174,0.7996,0.05,0.7789,0.0,1.0,5.6012,1,TERMINATED,STOPPED,Coronary Heart Disease | Atrial Fibrillation | Acute Coronary Syndrome | Atherosclerosis,Slow recruitment; Study was terminated for futility reasons,False,Atrial Fibrillation; CADASIL; Hematoma; Hemorrhage; Ischemic Stroke,,,0.708601,0.735149,0.026548,HIGH,10
dabigatran,EFO_1001408,Pulmonary Infarction,6.907923553132634,0.7996,0.05,0.7789,0.0,1.0,5.3806,1,TERMINATED,STOPPED,Coronary Heart Disease | Atrial Fibrillation | Acute Coronary Syndrome | Atherosclerosis,Slow recruitment; Study was terminated for futility reasons,False,Atrial Fibrillation; CADASIL; Hematoma; Hemorrhage; Ischemic Stroke,,,0.690792,0.690792,0.0,HIGH,10
dabigatran,HP_0001977,Abnormal thrombosis,6.894063750408842,0.7996,0.05,0.7789,0.0,1.0,5.3698,1,TERMINATED,STOPPED,Coronary Heart Disease | Atrial Fibrillation | Acute Coronary Syndrome | Atherosclerosis,Slow recruitment; Study was terminated for futility reasons,False,Atrial Fibrillation; CADASIL; Hematoma; Hemorrhage; Ischemic Stroke,,,0.681934,0.700615,0.018682,HIGH,10
dabigatran,EFO_0000195,metabolic syndrome,5.1730715490870205,0.7996,0.05,0.7789,0.2398,1.2398,4.9955,1,TERMINATED,STOPPED,Coronary Heart Disease | Atrial Fibrillation | Acute Coronary Syndrome | Atherosclerosis,Slow recruitment; Study was terminated for futility reasons,False,Atrial Fibrillation; CADASIL; Hematoma; Hemorrhage; Ischemic Stroke,,,0.466005,0.603264,0.137259,MEDIUM,10
dabigatran,HP_0008151,Prolonged prothrombin time,6.033437018130079,0.7996,0.05,0.7789,0.0,1.0,4.6994,1,TERMINATED,STOPPED,Coronary Heart Disease | Atrial Fibrillation | Acute Coronary Syndrome | Atherosclerosis,Slow recruitment; Study was terminated for futility reasons,False,Atrial Fibrillation; CADASIL; Hematoma; Hemorrhage; Ischemic Stroke,,,0.603344,0.603344,0.0,HIGH,10
dabigatran,EFO_0000538,hypertrophic cardiomyopathy,4.778913703204888,0.7996,0.05,0.7789,0.2398,1.2398,4.6149,1,TERMINATED,STOPPED,Coronary Heart Disease | Atrial Fibrillation | Acute Coronary Syndrome | Atherosclerosis,Slow recruitment; Study was terminated for futility reasons,False,Atrial Fibrillation; CADASIL; Hematoma; Hemorrhage; Ischemic Stroke,,,0.470205,0.485578,0.015373,HIGH,10
dabigatran,EFO_0010726,total joint arthroplasty,5.8862800176878824,0.7996,0.05,0.7789,0.0,1.0,4.5848,1,TERMINATED,STOPPED,Coronary Heart Disease | Atrial Fibrillation | Acute Coronary Syndrome | Atherosclerosis,Slow recruitment; Study was terminated for futility reasons,False,Atrial Fibrillation; CADASIL; Hematoma; Hemorrhage; Ischemic Stroke,,,0.588628,0.588628,0.0,HIGH,10
dabigatran,MONDO_0013144,hereditary antithrombin deficiency,4.779498819493321,0.7996,0.05,0.7789,0.2303,1.2303,4.58,1,TERMINATED,STOPPED,Coronary Heart Disease | Atrial Fibrillation | Acute Coronary Syndrome | Atherosclerosis,Slow recruitment; Study was terminated for futility reasons,False,Atrial Fibrillation; CADASIL; Hematoma; Hemorrhage; Ischemic Stroke,,,0.206657,0.884889,0.678232,LOW,10
dabigatran,HP_0005521,Disseminated intravascular coagulation,5.827911372732706,0.7996,0.05,0.7789,0.0,1.0,4.5394,1,TERMINATED,STOPPED,Coronary Heart Disease | Atrial Fibrillation | Acute Coronary Syndrome | Atherosclerosis,Slow recruitment; Study was terminated for futility reasons,False,Atrial Fibrillation; CADASIL; Hematoma; Hemorrhage; Ischemic Stroke,,,0.576474,0.592267,0.015792,HIGH,10
dabigatran,EFO_0000668,preeclampsia,4.477981155949813,0.7996,0.05,0.7789,0.2398,1.2398,4.3243,1,TERMINATED,STOPPED,Coronary Heart Disease | Atrial Fibrillation | Acute Coronary Syndrome | Atherosclerosis,Slow recruitment; Study was terminated for futility reasons,False,Atrial Fibrillation; CADASIL; Hematoma; Hemorrhage; Ischemic Stroke,,,0.439006,0.457583,0.018577,HIGH,10
dabigatran,EFO_0000266,aortic stenosis,4.475942784462324,0.7996,0.05,0.7789,0.2303,1.2303,4.2891,1,TERMINATED,STOPPED,Coronary Heart Disease | Atrial Fibrillation | Acute Coronary Syndrome | Atherosclerosis,Slow recruitment; Study was terminated for futility reasons,False,Atrial Fibrillation; CADASIL; Hematoma; Hemorrhage; Ischemic Stroke,,,0.419962,0.481633,0.061671,HIGH,10
dabigatran,MONDO_0005148,type 2 diabetes mellitus,4.549390572149469,0.7996,0.05,0.7789,0.1792,1.1792,4.1784,1,TERMINATED,STOPPED,Coronary Heart Disease | Atrial Fibrillation | Acute Coronary Syndrome | Atherosclerosis,Slow recruitment; Study was terminated for futility reasons,False,Atrial Fibrillation; CADASIL; Hematoma; Hemorrhage; Ischemic Stroke,,,0.236048,0.680011,0.443964,LOW,10
dabigatran,EFO_0008583,acute myocardial infarction,5.326417984863719,0.7996,0.05,0.7789,0.0,1.0,4.1487,1,TERMINATED,STOPPED,Coronary Heart Disease | Atrial Fibrillation | Acute Coronary Syndrome | Atherosclerosis,Slow recruitment; Study was terminated for futility reasons,False,Atrial Fibrillation; CADASIL; Hematoma; Hemorrhage; Ischemic Stroke,,,0.500136,0.567587,0.067451,HIGH,10
dabigatran,MONDO_0002243,hemorrhagic disease,5.267198386152138,0.7996,0.05,0.7789,0.0,1.0,4.1026,1,TERMINATED,STOPPED,Coronary Heart Disease | Atrial Fibrillation | Acute Coronary Syndrome | Atherosclerosis,Slow recruitment; Study was terminated for futility reasons,False,Atrial Fibrillation; CADASIL; Hematoma; Hemorrhage; Ischemic Stroke,,,0.521011,0.535284,0.014273,HIGH,10
dabigatran,MONDO_0002242,coagulation protein disease,5.254923446877424,0.7996,0.05,0.7789,0.0,1.0,4.0931,1,TERMINATED,STOPPED,Coronary Heart Disease | Atrial Fibrillation | Acute Coronary Syndrome | Atherosclerosis,Slow recruitment; Study was terminated for futility reasons,False,Atrial Fibrillation; CADASIL; Hematoma; Hemorrhage; Ischemic Stroke,,,0.525492,0.525492,0.0,HIGH,10
dabigatran,EFO_0003818,lung disease,5.132807062522126,0.7996,0.05,0.7789,0.0,1.0,3.9979,1,TERMINATED,STOPPED,Coronary Heart Disease | Atrial Fibrillation | Acute Coronary Syndrome | Atherosclerosis,Slow recruitment; Study was terminated for futility reasons,False,Atrial Fibrillation; CADASIL; Hematoma; Hemorrhage; Ischemic Stroke,,,0.497268,0.54265,0.045382,HIGH,10
dabigatran,MONDO_0002610,purpura,4.985165226923087,0.7996,0.05,0.7789,0.0,1.0,3.8829,1,TERMINATED,STOPPED,Coronary Heart Disease | Atrial Fibrillation | Acute Coronary Syndrome | Atherosclerosis,Slow recruitment; Study was terminated for futility reasons,False,Atrial Fibrillation; CADASIL; Hematoma; Hemorrhage; Ischemic Stroke,,,0.493113,0.506622,0.013509,HIGH,10
dabigatran,EFO_0000546,injury,4.845981341018051,0.7996,0.05,0.7789,0.0,1.0,3.7745,1,TERMINATED,STOPPED,Coronary Heart Disease | Atrial Fibrillation | Acute Coronary Syndrome | Atherosclerosis,Slow recruitment; Study was terminated for futility reasons,True,Atrial Fibrillation; CADASIL; Hematoma; Hemorrhage; Ischemic Stroke,,,0.434651,0.54553,0.110879,MEDIUM,10
dabigatran,EFO_0000400,diabetes mellitus,3.8729731915022607,0.7996,0.05,0.7789,0.2197,1.2197,3.6795,1,TERMINATED,STOPPED,Coronary Heart Disease | Atrial Fibrillation | Acute Coronary Syndrome | Atherosclerosis,Slow recruitment; Study was terminated for futility reasons,False,Atrial Fibrillation; CADASIL; Hematoma; Hemorrhage; Ischemic Stroke,,,0.17863,0.631788,0.453158,LOW,10
dabigatran,HP_0002590,Paralytic ileus,4.693101124734878,0.7996,0.05,0.7789,0.0,1.0,3.6555,1,TERMINATED,STOPPED,Coronary Heart Disease | Atrial Fibrillation | Acute Coronary Syndrome | Atherosclerosis,Slow recruitment; Study was terminated for futility reasons,False,Atrial Fibrillation; CADASIL; Hematoma; Hemorrhage; Ischemic Stroke,,,0.46931,0.46931,0.0,HIGH,10
dabigatran,EFO_0000713,subarachnoid hemorrhage,4.363494866783165,0.7996,0.05,0.7789,0.0,1.0,3.3987,1,TERMINATED,STOPPED,Coronary Heart Disease | Atrial Fibrillation | Acute Coronary Syndrome | Atherosclerosis,Slow recruitment; Study was terminated for futility reasons,False,Atrial Fibrillation; CADASIL; Hematoma; Hemorrhage; Ischemic Stroke,,,0.427704,0.444995,0.017291,HIGH,10
dabigatran,MONDO_0100096,COVID-19,4.270914208684318,0.7996,0.05,0.7789,0.0,1.0,3.3266,1,TERMINATED,STOPPED,Coronary Heart Disease | Atrial Fibrillation | Acute Coronary Syndrome | Atherosclerosis,Slow recruitment; Study was terminated for futility reasons,False,Atrial Fibrillation; CADASIL; Hematoma; Hemorrhage; Ischemic Stroke,,,0.256115,0.586454,0.330339,LOW,10
dabigatran,HP_0001871,Abnormality of blood and blood-forming tissues,4.267553012823713,0.7996,0.05,0.7789,0.0,1.0,3.324,1,TERMINATED,STOPPED,Coronary Heart Disease | Atrial Fibrillation | Acute Coronary Syndrome | Atherosclerosis,Slow recruitment; Study was terminated for futility reasons,False,Atrial Fibrillation; CADASIL; Hematoma; Hemorrhage; Ischemic Stroke,,,0.426755,0.426755,0.0,HIGH,10
dipyridamole,MONDO_0019200,retinitis pigmentosa,15.641324579625012,0.6185,0.0,0.8307,0.2079,1.2079,15.6943,,,,,,False,"Anemia, Sickle Cell; Angina, Stable; Arthritis, Rheumatoid; Cardiovascular Diseases; Carotid Stenosis",,,1.55637,1.577599,0.021229,HIGH,10
dipyridamole,EFO_0001645,coronary artery disease,14.439201364026214,0.6185,0.0,0.8307,0.2303,1.2303,14.7558,,,,,,True,"Anemia, Sickle Cell; Angina, Stable; Arthritis, Rheumatoid; Cardiovascular Diseases; Carotid Stenosis",,,1.437667,1.45583,0.018163,HIGH,10
dipyridamole,Orphanet_1872,Cone rod dystrophy,13.412481162742882,0.6185,0.0,0.8307,0.2398,1.2398,13.8127,,,,,,False,"Anemia, Sickle Cell; Angina, Stable; Arthritis, Rheumatoid; Cardiovascular Diseases; Carotid Stenosis",,,1.333657,1.354397,0.020739,HIGH,10
dipyridamole,MONDO_0013822,acrodysostosis 2 with or without hormone resistance,12.823759951301383,0.6185,0.0,0.8307,0.2398,1.2398,13.2064,,,,,,False,"Anemia, Sickle Cell; Angina, Stable; Arthritis, Rheumatoid; Cardiovascular Diseases; Carotid Stenosis",,,1.282376,1.282376,0.0,HIGH,10
dipyridamole,EFO_0000712,stroke,13.820477704299568,0.6185,0.0,0.8307,0.1386,1.1386,13.0716,,,,,,True,"Anemia, Sickle Cell; Angina, Stable; Arthritis, Rheumatoid; Cardiovascular Diseases; Carotid Stenosis",,,1.377347,1.390357,0.01301,HIGH,10
