diseaseId,diseaseName,phenotypeId,phenotypeName,score
EFO_0002618,pancreatic carcinoma,HP_0410067,Increased level of L-fucose in urine,1.0
EFO_0002618,pancreatic carcinoma,HP_0000006,Autosomal dominant inheritance,1.0
EFO_0002618,pancreatic carcinoma,HP_0001442,Typified by somatic mosaicism,1.0
EFO_0002618,pancreatic carcinoma,HP_0003581,Adult onset,1.0
EFO_0002618,pancreatic carcinoma,HP_0002894,Neoplasm of the pancreas,1.0
MONDO_0011153,"hyperinsulinemic hypoglycemia, familial, 2",HP_0004510,Pancreatic islet-cell hyperplasia,1.0
MONDO_0011153,"hyperinsulinemic hypoglycemia, familial, 2",HP_0001943,Hypoglycemia,1.0
MONDO_0011153,"hyperinsulinemic hypoglycemia, familial, 2",HP_0000825,Hyperinsulinemic hypoglycemia,1.0
MONDO_0011153,"hyperinsulinemic hypoglycemia, familial, 2",HP_0001520,Large for gestational age,1.0
MONDO_0011153,"hyperinsulinemic hypoglycemia, familial, 2",HP_0003623,Neonatal onset,1.0
MONDO_0011153,"hyperinsulinemic hypoglycemia, familial, 2",HP_0034346,Nesidioblastosis,1.0
MONDO_0011153,"hyperinsulinemic hypoglycemia, familial, 2",HP_0000007,Autosomal recessive inheritance,1.0
MONDO_0009414,glycogen storage disorder due to hepatic glycogen synthase deficiency,HP_0001998,Neonatal hypoglycemia,1.0
MONDO_0009414,glycogen storage disorder due to hepatic glycogen synthase deficiency,HP_0000007,Autosomal recessive inheritance,1.0
MONDO_0009414,glycogen storage disorder due to hepatic glycogen synthase deficiency,HP_0001250,Seizure,1.0
MONDO_0009414,glycogen storage disorder due to hepatic glycogen synthase deficiency,HP_0001946,Ketosis,1.0
MONDO_0009414,glycogen storage disorder due to hepatic glycogen synthase deficiency,HP_0003162,Fasting hypoglycemia,1.0
MONDO_0009414,glycogen storage disorder due to hepatic glycogen synthase deficiency,HP_0002151,Increased circulating lactate concentration,1.0
MONDO_0009414,glycogen storage disorder due to hepatic glycogen synthase deficiency,HP_0011998,Postprandial hyperglycemia,1.0
Orphanet_2089,Glycogen storage disease due to hepatic glycogen synthase deficiency,HP_0001998,Neonatal hypoglycemia,1.0
Orphanet_2089,Glycogen storage disease due to hepatic glycogen synthase deficiency,HP_0001946,Ketosis,1.0
Orphanet_2089,Glycogen storage disease due to hepatic glycogen synthase deficiency,HP_0001250,Seizure,1.0
Orphanet_2089,Glycogen storage disease due to hepatic glycogen synthase deficiency,HP_0011998,Postprandial hyperglycemia,1.0
Orphanet_2089,Glycogen storage disease due to hepatic glycogen synthase deficiency,HP_0003162,Fasting hypoglycemia,1.0
Orphanet_2089,Glycogen storage disease due to hepatic glycogen synthase deficiency,HP_0002151,Increased circulating lactate concentration,1.0
Orphanet_2089,Glycogen storage disease due to hepatic glycogen synthase deficiency,HP_0000007,Autosomal recessive inheritance,1.0
EFO_0009650,hyperproinsulinemia,HP_0000842,Hyperinsulinemia,1.0
EFO_0009650,hyperproinsulinemia,HP_0000006,Autosomal dominant inheritance,1.0
EFO_0009650,hyperproinsulinemia,HP_0003074,Hyperglycemia,1.0
EFO_0004190,open-angle glaucoma,HP_0007906,Ocular hypertension,1.0
EFO_0004190,open-angle glaucoma,HP_0012796,Increased cup-to-disc ratio,1.0
EFO_0004190,open-angle glaucoma,HP_0012108,Open angle glaucoma,1.0
EFO_0004190,open-angle glaucoma,HP_0003581,Adult onset,1.0
EFO_0004190,open-angle glaucoma,HP_0000545,Myopia,1.0
EFO_0004190,open-angle glaucoma,HP_0007854,Glaucomatous visual field defect,1.0
EFO_0004190,open-angle glaucoma,HP_0000006,Autosomal dominant inheritance,1.0
MONDO_0012381,hyperinsulinism due to INSR deficiency,HP_0008283,Fasting hyperinsulinemia,1.0
MONDO_0012381,hyperinsulinism due to INSR deficiency,HP_0011463,Childhood onset,1.0
MONDO_0012381,hyperinsulinism due to INSR deficiency,HP_0034384,Elevated circulating insulin:C-peptide ratio,1.0
MONDO_0012381,hyperinsulinism due to INSR deficiency,HP_0001325,Hypoglycemic coma,1.0
MONDO_0012381,hyperinsulinism due to INSR deficiency,HP_0002173,Hypoglycemic seizures,1.0
MONDO_0012381,hyperinsulinism due to INSR deficiency,HP_0011462,Young adult onset,1.0
MONDO_0012381,hyperinsulinism due to INSR deficiency,HP_0000825,Hyperinsulinemic hypoglycemia,1.0
MONDO_0012381,hyperinsulinism due to INSR deficiency,HP_0000006,Autosomal dominant inheritance,1.0
MONDO_0012381,hyperinsulinism due to INSR deficiency,HP_0003621,Juvenile onset,1.0
MONDO_0009864,"phosphoenolpyruvate carboxykinase deficiency, mitochondrial",HP_0001399,Hepatic failure,1.0
MONDO_0009864,"phosphoenolpyruvate carboxykinase deficiency, mitochondrial",HP_0001943,Hypoglycemia,1.0
MONDO_0009864,"phosphoenolpyruvate carboxykinase deficiency, mitochondrial",HP_0000799,Renal steatosis,1.0
MONDO_0009864,"phosphoenolpyruvate carboxykinase deficiency, mitochondrial",HP_0005959,Impaired gluconeogenesis,1.0
MONDO_0009864,"phosphoenolpyruvate carboxykinase deficiency, mitochondrial",HP_0001397,Hepatic steatosis,1.0
MONDO_0009864,"phosphoenolpyruvate carboxykinase deficiency, mitochondrial",HP_0000007,Autosomal recessive inheritance,1.0
MONDO_0018582,GCGR-related hyperglucagonemia,HP_4000061,Pancreatic alpha-cell hyperplasia,1.0
MONDO_0018582,GCGR-related hyperglucagonemia,HP_0002321,Vertigo,1.0
MONDO_0018582,GCGR-related hyperglucagonemia,HP_0000007,Autosomal recessive inheritance,1.0
MONDO_0018582,GCGR-related hyperglucagonemia,HP_0002027,Abdominal pain,1.0
MONDO_0018582,GCGR-related hyperglucagonemia,HP_0001962,Palpitations,1.0
MONDO_0018582,GCGR-related hyperglucagonemia,HP_0030688,Increased glucagon level,1.0
MONDO_0018582,GCGR-related hyperglucagonemia,HP_0100027,Recurrent pancreatitis,1.0
MONDO_0018582,GCGR-related hyperglucagonemia,HP_0003581,Adult onset,1.0
MONDO_0018582,GCGR-related hyperglucagonemia,HP_0005978,Type II diabetes mellitus,1.0
MONDO_0011420,short stature due to partial GHR deficiency,HP_0030353,Decreased serum insulin-like growth factor 1,1.0
MONDO_0011420,short stature due to partial GHR deficiency,HP_0000006,Autosomal dominant inheritance,1.0
MONDO_0011420,short stature due to partial GHR deficiency,HP_0004322,Short stature,1.0
MONDO_0009416,hypoinsulinemic hypoglycemia and body hemihypertrophy,HP_0040216,Hypoinsulinemia,1.0
MONDO_0009416,hypoinsulinemic hypoglycemia and body hemihypertrophy,HP_0000324,Facial asymmetry,1.0
MONDO_0009416,hypoinsulinemic hypoglycemia and body hemihypertrophy,HP_0001520,Large for gestational age,1.0
MONDO_0009416,hypoinsulinemic hypoglycemia and body hemihypertrophy,HP_0003593,Infantile onset,1.0
MONDO_0009416,hypoinsulinemic hypoglycemia and body hemihypertrophy,HP_0001998,Neonatal hypoglycemia,1.0
MONDO_0009416,hypoinsulinemic hypoglycemia and body hemihypertrophy,HP_0003162,Fasting hypoglycemia,1.0
MONDO_0009416,hypoinsulinemic hypoglycemia and body hemihypertrophy,HP_0000006,Autosomal dominant inheritance,1.0
MONDO_0009416,hypoinsulinemic hypoglycemia and body hemihypertrophy,HP_0002069,Bilateral tonic-clonic seizure,1.0
MONDO_0009416,hypoinsulinemic hypoglycemia and body hemihypertrophy,HP_0001956,Truncal obesity,1.0
MONDO_0009416,hypoinsulinemic hypoglycemia and body hemihypertrophy,HP_0001528,Hemihypertrophy,1.0
MONDO_0009416,hypoinsulinemic hypoglycemia and body hemihypertrophy,HP_0001513,Obesity,1.0
MONDO_0009416,hypoinsulinemic hypoglycemia and body hemihypertrophy,HP_0001561,Polyhydramnios,1.0
MONDO_0009416,hypoinsulinemic hypoglycemia and body hemihypertrophy,HP_0000771,Gynecomastia,1.0
MONDO_0009416,hypoinsulinemic hypoglycemia and body hemihypertrophy,HP_0003577,Congenital onset,1.0
MONDO_0009416,hypoinsulinemic hypoglycemia and body hemihypertrophy,HP_0001943,Hypoglycemia,1.0
EFO_0001073,obesity,HP_0000006,Autosomal dominant inheritance,1.0
EFO_0001073,obesity,HP_0001513,Obesity,1.0
EFO_0001073,obesity,HP_0031819,Increased waist to hip ratio,1.0
EFO_0001073,obesity,HP_0000007,Autosomal recessive inheritance,1.0
EFO_0001073,obesity,HP_0012340,Decreased resting energy expenditure,1.0
EFO_0001073,obesity,HP_0010982,Polygenic inheritance,1.0
MONDO_0007834,islet cell adenomatosis,HP_0000006,Autosomal dominant inheritance,1.0
MONDO_0007834,islet cell adenomatosis,HP_0003596,Middle age onset,1.0
MONDO_0007834,islet cell adenomatosis,HP_0000519,Developmental cataract,1.0
MONDO_0007834,islet cell adenomatosis,HP_0040270,Impaired glucose tolerance,1.0
MONDO_0007834,islet cell adenomatosis,HP_0001087,Developmental glaucoma,1.0
MONDO_0007834,islet cell adenomatosis,HP_0008194,Multiple pancreatic beta-cell adenomas,1.0
MONDO_0007834,islet cell adenomatosis,HP_0000825,Hyperinsulinemic hypoglycemia,1.0
MONDO_0007834,islet cell adenomatosis,HP_0012197,Insulinoma,1.0
MONDO_0007834,islet cell adenomatosis,HP_0011462,Young adult onset,1.0
MONDO_0007834,islet cell adenomatosis,HP_0005978,Type II diabetes mellitus,1.0
MONDO_0007834,islet cell adenomatosis,HP_0003621,Juvenile onset,1.0
MONDO_0007834,islet cell adenomatosis,HP_0003584,Late onset,1.0
MONDO_0030089,"diabetes mellitus, permanent neonatal 4",HP_0100651,Type I diabetes mellitus,1.0
MONDO_0030089,"diabetes mellitus, permanent neonatal 4",HP_0030795,Reduced C-peptide level,1.0
MONDO_0030089,"diabetes mellitus, permanent neonatal 4",HP_0040217,Elevated hemoglobin A1c,1.0
MONDO_0030089,"diabetes mellitus, permanent neonatal 4",HP_0000007,Autosomal recessive inheritance,1.0
MONDO_0030089,"diabetes mellitus, permanent neonatal 4",HP_0000006,Autosomal dominant inheritance,1.0
MONDO_0030089,"diabetes mellitus, permanent neonatal 4",HP_0001518,Small for gestational age,1.0
MONDO_0030089,"diabetes mellitus, permanent neonatal 4",HP_0003074,Hyperglycemia,1.0
MONDO_0030089,"diabetes mellitus, permanent neonatal 4",HP_0001953,Diabetic ketoacidosis,1.0
MONDO_0011717,hyperinsulinism-hyperammonemia syndrome,HP_0001508,Failure to thrive,1.0
MONDO_0011717,hyperinsulinism-hyperammonemia syndrome,HP_0003593,Infantile onset,1.0
MONDO_0011717,hyperinsulinism-hyperammonemia syndrome,HP_0000006,Autosomal dominant inheritance,1.0
MONDO_0011717,hyperinsulinism-hyperammonemia syndrome,HP_0003623,Neonatal onset,1.0
MONDO_0011717,hyperinsulinism-hyperammonemia syndrome,HP_0001325,Hypoglycemic coma,1.0
MONDO_0011717,hyperinsulinism-hyperammonemia syndrome,HP_0001249,Intellectual disability,1.0
MONDO_0011717,hyperinsulinism-hyperammonemia syndrome,HP_0000825,Hyperinsulinemic hypoglycemia,1.0
MONDO_0011717,hyperinsulinism-hyperammonemia syndrome,HP_0002173,Hypoglycemic seizures,1.0
MONDO_0011717,hyperinsulinism-hyperammonemia syndrome,HP_0008162,Asymptomatic hyperammonemia,1.0
MONDO_0011717,hyperinsulinism-hyperammonemia syndrome,HP_0006476,Abnormality of the pancreatic islet cells,1.0
MONDO_0007669,renal cysts and diabetes syndrome,HP_0001080,Biliary tract abnormality,1.0
MONDO_0007669,renal cysts and diabetes syndrome,HP_0005563,Decreased numbers of nephrons,1.0
MONDO_0007669,renal cysts and diabetes syndrome,HP_0012207,Reduced sperm motility,1.0
MONDO_0007669,renal cysts and diabetes syndrome,HP_0000089,Renal hypoplasia,1.0
MONDO_0007669,renal cysts and diabetes syndrome,HP_0000122,Unilateral renal agenesis,1.0
MONDO_0007669,renal cysts and diabetes syndrome,HP_0000013,Hypoplasia of the uterus,1.0
MONDO_0007669,renal cysts and diabetes syndrome,HP_0004379,Abnormality of alkaline phosphatase level,1.0
MONDO_0007669,renal cysts and diabetes syndrome,HP_0000074,Ureteropelvic junction obstruction,1.0
MONDO_0007669,renal cysts and diabetes syndrome,HP_0003076,Glycosuria,1.0
MONDO_0007669,renal cysts and diabetes syndrome,HP_0001738,Exocrine pancreatic insufficiency,1.0
MONDO_0007669,renal cysts and diabetes syndrome,HP_0000787,Nephrolithiasis,1.0
MONDO_0007669,renal cysts and diabetes syndrome,HP_0000078,Abnormality of the genital system,1.0
MONDO_0007669,renal cysts and diabetes syndrome,HP_0000819,Diabetes mellitus,1.0
MONDO_0007669,renal cysts and diabetes syndrome,HP_0030997,Atretic vas deferens,1.0
MONDO_0007669,renal cysts and diabetes syndrome,HP_0002594,Pancreatic hypoplasia,1.0
MONDO_0007669,renal cysts and diabetes syndrome,HP_0000047,Hypospadias,1.0
MONDO_0007669,renal cysts and diabetes syndrome,HP_0001952,Glucose intolerance,1.0
MONDO_0007669,renal cysts and diabetes syndrome,HP_0003774,Stage 5 chronic kidney disease,1.0
MONDO_0007669,renal cysts and diabetes syndrome,HP_0000077,Abnormality of the kidney,1.0
MONDO_0007669,renal cysts and diabetes syndrome,HP_6000156,Pancreatic atrophy,1.0
MONDO_0007669,renal cysts and diabetes syndrome,HP_0004904,Maturity-onset diabetes of the young,1.0
MONDO_0007669,renal cysts and diabetes syndrome,HP_0002120,Cerebral cortical atrophy,1.0
MONDO_0007669,renal cysts and diabetes syndrome,HP_0040270,Impaired glucose tolerance,1.0
MONDO_0007669,renal cysts and diabetes syndrome,HP_0011462,Young adult onset,1.0
MONDO_0007669,renal cysts and diabetes syndrome,HP_0012210,Abnormal renal morphology,1.0
MONDO_0007669,renal cysts and diabetes syndrome,HP_0000006,Autosomal dominant inheritance,1.0
MONDO_0007669,renal cysts and diabetes syndrome,HP_0030424,Epididymal cyst,1.0
MONDO_0007669,renal cysts and diabetes syndrome,HP_0005562,Multiple renal cysts,1.0
MONDO_0007669,renal cysts and diabetes syndrome,HP_0002149,Hyperuricemia,1.0
MONDO_0007669,renal cysts and diabetes syndrome,HP_0001392,Abnormality of the liver,1.0
Orphanet_95494,"Combined pituitary hormone deficiencies, genetic forms",HP_0005280,Depressed nasal bridge,1.0
Orphanet_95494,"Combined pituitary hormone deficiencies, genetic forms",HP_0000873,Diabetes insipidus,1.0
Orphanet_95494,"Combined pituitary hormone deficiencies, genetic forms",HP_0001263,Global developmental delay,1.0
Orphanet_95494,"Combined pituitary hormone deficiencies, genetic forms",HP_0001250,Seizure,1.0
Orphanet_95494,"Combined pituitary hormone deficiencies, genetic forms",HP_0000158,Macroglossia,1.0
Orphanet_95494,"Combined pituitary hormone deficiencies, genetic forms",HP_0007766,Optic disc hypoplasia,1.0
Orphanet_95494,"Combined pituitary hormone deficiencies, genetic forms",HP_0010442,Polydactyly,1.0
Orphanet_95494,"Combined pituitary hormone deficiencies, genetic forms",HP_0001252,Hypotonia,1.0
Orphanet_95494,"Combined pituitary hormone deficiencies, genetic forms",HP_0011968,Feeding difficulties,1.0
Orphanet_95494,"Combined pituitary hormone deficiencies, genetic forms",HP_0001249,Intellectual disability,1.0
Orphanet_95494,"Combined pituitary hormone deficiencies, genetic forms",HP_0000007,Autosomal recessive inheritance,1.0
Orphanet_95494,"Combined pituitary hormone deficiencies, genetic forms",HP_0033078,Decreased circulating free T4 concentration,1.0
Orphanet_95494,"Combined pituitary hormone deficiencies, genetic forms",HP_0011800,Midface retrusion,1.0
Orphanet_95494,"Combined pituitary hormone deficiencies, genetic forms",HP_0003623,Neonatal onset,1.0
Orphanet_95494,"Combined pituitary hormone deficiencies, genetic forms",HP_0008202,Reduced circulating prolactin concentration,1.0
Orphanet_95494,"Combined pituitary hormone deficiencies, genetic forms",HP_0000846,Adrenal insufficiency,1.0
Orphanet_95494,"Combined pituitary hormone deficiencies, genetic forms",HP_0030344,Decreased circulating luteinizing hormone level,1.0
Orphanet_95494,"Combined pituitary hormone deficiencies, genetic forms",HP_0000463,Anteverted nares,1.0
Orphanet_95494,"Combined pituitary hormone deficiencies, genetic forms",HP_0011220,Prominent forehead,1.0
Orphanet_95494,"Combined pituitary hormone deficiencies, genetic forms",HP_0001609,Hoarse voice,1.0
Orphanet_95494,"Combined pituitary hormone deficiencies, genetic forms",HP_0000006,Autosomal dominant inheritance,1.0
Orphanet_95494,"Combined pituitary hormone deficiencies, genetic forms",HP_0000821,Hypothyroidism,1.0
Orphanet_95494,"Combined pituitary hormone deficiencies, genetic forms",HP_0003196,Short nose,1.0
Orphanet_95494,"Combined pituitary hormone deficiencies, genetic forms",HP_0001943,Hypoglycemia,1.0
Orphanet_95494,"Combined pituitary hormone deficiencies, genetic forms",HP_0001998,Neonatal hypoglycemia,1.0
Orphanet_95494,"Combined pituitary hormone deficiencies, genetic forms",HP_0000871,Panhypopituitarism,1.0
Orphanet_95494,"Combined pituitary hormone deficiencies, genetic forms",HP_0001508,Failure to thrive,1.0
Orphanet_95494,"Combined pituitary hormone deficiencies, genetic forms",HP_0002007,Frontal bossing,1.0
Orphanet_95494,"Combined pituitary hormone deficiencies, genetic forms",HP_0032210,Decreased circulating free T3,1.0
Orphanet_95494,"Combined pituitary hormone deficiencies, genetic forms",HP_0000609,Optic nerve hypoplasia,1.0
EFO_0000342,chronic pancreatitis,HP_0005213,Pancreatic calcification,1.0
EFO_0000342,chronic pancreatitis,HP_0002027,Abdominal pain,1.0
EFO_0000342,chronic pancreatitis,HP_0001977,Abnormal thrombosis,1.0
EFO_0000342,chronic pancreatitis,HP_0000007,Autosomal recessive inheritance,1.0
EFO_0000342,chronic pancreatitis,HP_0002202,Pleural effusion,1.0
EFO_0000342,chronic pancreatitis,HP_0002894,Neoplasm of the pancreas,1.0
EFO_0000342,chronic pancreatitis,HP_0000006,Autosomal dominant inheritance,1.0
EFO_0000342,chronic pancreatitis,HP_0006280,Chronic pancreatitis,1.0
EFO_0000342,chronic pancreatitis,HP_0005206,Pancreatic pseudocyst,1.0
EFO_0000342,chronic pancreatitis,HP_0001738,Exocrine pancreatic insufficiency,1.0
EFO_0000342,chronic pancreatitis,HP_0008205,Insulin-dependent but ketosis-resistant diabetes,1.0
EFO_0000342,chronic pancreatitis,HP_0001733,Pancreatitis,1.0
EFO_0000342,chronic pancreatitis,HP_0002570,Steatorrhea,1.0
EFO_0000342,chronic pancreatitis,HP_0000819,Diabetes mellitus,1.0
EFO_0000342,chronic pancreatitis,HP_0001945,Fever,1.0
EFO_0005543,glioma,HP_0006727,T-cell acute lymphoblastic leukemias,1.0
EFO_0005543,glioma,HP_0025710,Late young adult onset,1.0
EFO_0005543,glioma,HP_0004808,Acute myeloid leukemia,1.0
EFO_0005543,glioma,HP_0004812,B Acute Lymphoblastic Leukemia,1.0
EFO_0005543,glioma,HP_0000006,Autosomal dominant inheritance,1.0
EFO_0005543,glioma,HP_0000007,Autosomal recessive inheritance,1.0
EFO_0005543,glioma,HP_0002858,Meningioma,1.0
EFO_0005543,glioma,HP_0002885,Medulloblastoma,1.0
EFO_0005543,glioma,HP_0009592,Astrocytoma,1.0
EFO_0005543,glioma,HP_0033681,Oligodendroglioma,1.0
EFO_0005543,glioma,HP_0002667,Nephroblastoma,1.0
EFO_0005543,glioma,HP_0012174,Glioblastoma multiforme,1.0
MONDO_0014589,maturity-onset diabetes of the young type 13,HP_0000819,Diabetes mellitus,1.0
MONDO_0014589,maturity-onset diabetes of the young type 13,HP_0004904,Maturity-onset diabetes of the young,1.0
MONDO_0014589,maturity-onset diabetes of the young type 13,HP_0003593,Infantile onset,1.0
MONDO_0014589,maturity-onset diabetes of the young type 13,HP_0003074,Hyperglycemia,1.0
MONDO_0014589,maturity-onset diabetes of the young type 13,HP_0000006,Autosomal dominant inheritance,1.0
MONDO_0014589,maturity-onset diabetes of the young type 13,HP_0009800,Maternal diabetes,1.0
MONDO_0014589,maturity-onset diabetes of the young type 13,HP_0025709,Intermediate young adult onset,1.0
MONDO_0014589,maturity-onset diabetes of the young type 13,HP_0040217,Elevated hemoglobin A1c,1.0
MONDO_0014589,maturity-onset diabetes of the young type 13,HP_0030795,Reduced C-peptide level,1.0
MONDO_0014589,maturity-onset diabetes of the young type 13,HP_0025710,Late young adult onset,1.0
MONDO_0014589,maturity-onset diabetes of the young type 13,HP_0025329,Anti-glutamic acid decarboxylase antibody positivity,1.0
MONDO_0014589,maturity-onset diabetes of the young type 13,HP_0011463,Childhood onset,1.0
MONDO_0014589,maturity-onset diabetes of the young type 13,HP_0045081,Abnormality of body mass index,1.0
Orphanet_85442,Short stature - pituitary and cerebellar defects - small sella turcica,HP_0000846,Adrenal insufficiency,1.0
Orphanet_85442,Short stature - pituitary and cerebellar defects - small sella turcica,HP_0000839,Pituitary dwarfism,1.0
Orphanet_85442,Short stature - pituitary and cerebellar defects - small sella turcica,HP_0003799,Marked delay in bone age,1.0
Orphanet_85442,Short stature - pituitary and cerebellar defects - small sella turcica,HP_0004322,Short stature,1.0
Orphanet_85442,Short stature - pituitary and cerebellar defects - small sella turcica,HP_0010538,Small sella turcica,1.0
Orphanet_85442,Short stature - pituitary and cerebellar defects - small sella turcica,HP_0000821,Hypothyroidism,1.0
Orphanet_85442,Short stature - pituitary and cerebellar defects - small sella turcica,HP_0000006,Autosomal dominant inheritance,1.0
Orphanet_85442,Short stature - pituitary and cerebellar defects - small sella turcica,HP_0031079,Impaired growth-hormone response to insulin stimulation test,1.0
