feature_id	meta_logFC	meta_se	meta_z	meta_p	tau2	I2	k	fdr	n	pos	neg	sign_concordance	meta_rank_up	rra_score	rra_rank_up	ensemble_rank_up
HAVCR2	1.06307694261672	0.151959767605502	6.99577894444101	2.6378917757992e-12	0.0118336673864321	0.252479427917401	2	3.50740437317542e-10	2	2	0	1	0.004523863379325944	0.0001399221124886	0.0014719024338958103	0.003608275095696904
PPP2R2B	-0.679776930888166	0.0972107258563906	-6.99281817823684	2.6941858441311797e-12	0.0	0.0	2	3.55552107967282e-10	2	0	2	1	0.9968332956344719	1.0	1.0	0.9977833069441302
OCA2	-0.514079333266533	0.0735282450590681	-6.99158986935637	2.7178843629272996e-12	0.0	0.0	2	3.56022719066713e-10	2	0	2	1	0.9967767473422303	1.0	1.0	0.9977437231395612
LONRF2	-0.766282617131458	0.109772248012971	-6.98065887327837	2.93798905857205e-12	0.0	0.0	2	3.82024989057266e-10	2	0	2	1	0.9967201990499887	1.0	1.0	0.9977041393349919
TC2N	-0.893199065578999	0.128058174469432	-6.9749476695235	3.0598469017934e-12	0.0	0.0	2	3.9496593146944903e-10	2	0	2	1	0.9966636507577471	1.0	1.0	0.9976645555304229
MYO5A	0.722821956429892	0.103782599016866	6.96477023390431	3.2894015842944597e-12	0.0	0.0	2	4.21520127656979e-10	2	2	0	1	0.004636959963809093	0.0007147952585846	0.006413289176260316	0.00516985872754446
KANK2	-0.496412800443804	0.0713565551776813	-6.95679323655286	3.4810526704464995e-12	0.0	0.0	2	4.40001447643627e-10	2	0	2	1	0.996550554173264	1.0	1.0	0.9975853879212848
SORBS1	-0.869749442281592	0.125023300450193	-6.95669878454442	3.48338626272946e-12	0.0	0.0	2	4.40001447643627e-10	2	0	2	1	0.9964940058810224	1.0	1.0	0.9975458041167156
DDX60L	0.89758105181147	0.12907374054783	6.95401750969521	3.5502751503597098e-12	0.0	0.0	2	4.4526996992171e-10	2	2	0	1	0.0046935082560506675	0.0013641968893157	0.011039268254218578	0.00659723625550104
FILIP1L	-0.76861077281019	0.110677330115346	-6.94460890960377	3.7951020242322995e-12	0.0	0.0	2	4.72623832369887e-10	2	0	2	1	0.9964374575887808	1.0	1.0	0.9975062203121465
ARHGAP10	-0.3891254934341	0.056046516864275	-6.94290234621405	3.84124967325137e-12	0.0	0.0	2	4.75025588963477e-10	2	0	2	1	0.9963809092965392	1.0	1.0	0.9974666365075775
FBP1	1.06333435579269	0.153334542691329	6.93473458184337	4.0698454342469194e-12	0.0	0.0	2	4.99799629577934e-10	2	2	0	1	0.004750056548292241	0.0037449853283109	0.024759501655890238	0.010752890080571639
PLAUR	0.927501395483593	0.133912307421712	6.92618485441173	4.32341455578102e-12	0.0	0.0	2	5.25459757909628e-10	2	2	0	1	0.004806604840533816	0.0004385641827011	0.0045734111338905535	0.004736646728540837
SH3BP2	0.48027418788573	0.069346654716645	6.9257008841762	4.33822238491324e-12	0.0	0.0	2	5.25459757909628e-10	2	2	0	1	0.00486315313277539	0.0011585970505568	0.009777637596593598	0.006337498471920852
DAB2	0.685095877348711	0.0989741567123047	6.92196731051853	4.4541404472844594e-12	0.0	0.0	2	5.35830065780805e-10	2	2	0	1	0.004919701425016965	0.0023661610128249	0.017662829206749723	0.008742639759536791
ELOVL4	-0.425374716266932	0.0614658120552367	-6.92050917483471	4.50023170079513e-12	0.0	0.0	2	5.37716874303116e-10	2	0	2	1	0.9963243610042977	1.0	1.0	0.9974270527030082
BARD1	-0.601630366161986	0.0870125350161426	-6.91429534894451	4.70194651743841e-12	0.0	0.0	2	5.58016095348753e-10	2	0	2	1	0.9962678127120561	1.0	1.0	0.9973874688984392
NPNT	-1.0054889878305	0.145441534758604	-6.91335518082476	4.73322858529252e-12	0.0	0.0	2	5.58016095348753e-10	2	0	2	1	0.9962112644198146	1.0	1.0	0.9973478850938702
TCEAL2	-0.934299189611972	0.135185330652989	-6.91124684238299	4.8041225962923194e-12	0.0	0.0	2	5.62623205250552e-10	2	0	2	1	0.9961547161275729	1.0	1.0	0.9973083012893009
OAS1	0.797049161650601	0.115392404962382	6.90729309186717	4.9398867331314096e-12	0.0	0.0	2	5.74716822294052e-10	2	2	0	1	0.0049762497172585385	0.0035830820114056	0.02407611838301004	0.010706210316983988
PARM1	-0.895201868309618	0.129623811662099	-6.90615294235612	4.9797310698116696e-12	0.0	0.0	2	5.755657793369261e-10	2	0	2	1	0.9960981678353313	1.0	1.0	0.9972687174847319
FAM129A	-0.558452482796882	0.0811406794960732	-6.88252164346132	5.88022274331892e-12	0.0	0.0	2	6.75232850602934e-10	2	0	2	1	0.9960416195430898	1.0	1.0	0.9972291336801629
NCKAP1L	0.935584208251058	0.135972901694512	6.88066663718788	5.957311352714599e-12	0.0	0.0	2	6.79671573944548e-10	2	2	0	1	0.005032798009500113	0.0010778839619284	0.008962834463544131	0.006211808945713318
HK3	0.660824061530612	0.0960916233878308	6.87702047517182	6.111732902254099e-12	0.0	0.0	2	6.928197733555221e-10	2	2	0	1	0.005089346301741687	0.0006182564312337	0.005940177679650949	0.005344595715114466
NAP1L3	-0.788159945557189	0.114692778431877	-6.87192303066687	6.334213131610499e-12	0.0	0.0	2	7.13466401397453e-10	2	0	2	1	0.9959850712508482	1.0	1.0	0.9971895498755936
KCTD10	-0.469543021547528	0.0683655804457354	-6.86812016348232	6.5053415967745695e-12	0.0	0.0	2	7.24447736528462e-10	2	0	2	1	0.9959285229586067	1.0	1.0	0.9971499660710246
NPR1	-0.924126828652641	0.134556658927722	-6.86793827980703	6.513638888714399e-12	0.0	0.0	2	7.24447736528462e-10	2	0	2	1	0.9958719746663651	1.0	1.0	0.9971103822664555
WASF3	-0.47162512694247	0.0686882019805643	-6.86617371460558	6.59467630944722e-12	0.0007528432822463	0.0582215135539827	2	7.288765991016541e-10	2	0	2	1	0.9958154263741235	1.0	1.0	0.9970707984618863
TFEC	0.95742643323023	0.139509048604764	6.86282676862536	6.751107742917469e-12	0.0	0.0	2	7.4153161071896e-10	2	2	0	1	0.005145894593983262	0.0005798557952495	0.005703621931346265	0.0053132127951921624
PRUNE2	-1.0793832492981	0.157389558927218	-6.85803592471625	6.98137054245864e-12	0.0	0.0	2	7.62089856005177e-10	2	0	2	1	0.9957588780818819	1.0	1.0	0.9970312146573173
MAP3K14	0.395349512217838	0.0576807007726057	6.85410383234459	7.176094704919099e-12	0.0002525982038394	0.0361158307812219	2	7.78540237802388e-10	2	2	0	1	0.005202442886224836	0.0012721817829069	0.01056615675760921	0.006811557047640148
ACSL5	0.77530172130838	0.11358058630954	6.8260056273654	8.731150629168389e-12	0.0	0.0	2	9.41473583696425e-10	2	2	0	1	0.00525899117846641	0.0012635859846595	0.010461020869473795	0.006819600085768625
SHROOM3	-0.817737655857688	0.11985604681267	-6.82266500192332	8.93668900449451e-12	0.0	0.0	2	9.57796414275641e-10	2	0	2	1	0.9957023297896404	1.0	1.0	0.9969916308527482
DNAJC18	-0.481594114831311	0.0706252638397058	-6.81900624009502	9.16724197950499e-12	0.0	0.0	2	9.75819997964645e-10	2	0	2	1	0.9956457814973988	1.0	1.0	0.9969520470481792
SLA	0.944701339547645	0.138554684834836	6.81825620457205	9.215219388152899e-12	0.0	0.0	2	9.75819997964645e-10	2	2	0	1	0.005315539470707985	0.0010660283164643	0.008883982547442569	0.00638607239372836
TNFRSF21	0.850171220479112	0.124711085022481	6.81712632301977	9.287959131017698e-12	0.0	0.0	2	9.77668269481649e-10	2	2	0	1	0.005372087762949559	0.0017441603101512	0.013720233401671661	0.00787653145456619
CFL2	-0.872438530299955	0.12800836377144	-6.81548068107256	9.39490991081359e-12	0.011017944199718	0.313851875405259	2	9.83074478478269e-10	2	0	2	1	0.9955892332051572	1.0	1.0	0.9969124632436099
ARHGAP4	0.483131489870171	0.0709194593145002	6.81239668971067	9.598598482349279e-12	0.0	0.0	2	9.984800915403801e-10	2	2	0	1	0.0054286360551911335	0.0031231740245816	0.021657992955895496	0.010297443125402442
KMO	1.00047421065287	0.146911225977863	6.81005963971488	9.755829313256049e-12	0.0	0.0	2	1.00890108523754e-09	2	2	0	1	0.005485184347432707	0.0005568365389259	0.005519634127109289	0.005495519281335681
GPX1	0.716942735892475	0.10529006539302	6.80921541093474	9.813245010833929e-12	0.0029886929214655	0.13107319051148	2	1.0089385161138801e-09	2	2	0	1	0.005541732639674282	0.0008924514684645	0.007543499973716028	0.006142262839886805
COMMD9	0.465961519690431	0.0685329776605332	6.79908469756699	1.05285909187531e-11	0.0	0.0	2	1.07622891218052e-09	2	2	0	1	0.005598280931915856	0.0011463043306055	0.009646217736424328	0.0068126619732683975
TLR1	0.735160693369571	0.108201483464889	6.79436796823704	1.0878839402756899e-11	0.0	0.0	2	1.1056402068870801e-09	2	2	0	1	0.005654829224157431	0.0024192983436011	0.01805708878725753	0.00937550709308746
PARP9	0.491404048258178	0.0724965829733976	6.77830634360378	1.2159281730580798e-11	0.0	0.0	2	1.2287127892776602e-09	2	2	0	1	0.005711377516399004	0.0035123451479466	0.0238132786626715	0.011141947860280752
DRAM1	0.69932338661203	0.103218433553812	6.77517922462409	1.2425213245682e-11	0.0	0.0	2	1.2484515399809101e-09	2	2	0	1	0.005767925808640579	0.0005596884499546	0.005572202071176997	0.005709208687401504
LPAR1	-0.567216671705634	0.0837367404132024	-6.77380883118545	1.25435395961836e-11	0.0	0.0	2	1.25322008033283e-09	2	0	2	1	0.9955326849129156	1.0	1.0	0.9968728794390409
LAYN	-0.872288205614998	0.128854395792965	-6.76956498260671	1.2917018747293199e-11	0.0	0.0	2	1.27611485769348e-09	2	0	2	1	0.9954195883284325	1.0	1.0	0.9967937118299026
POLR1E	-0.430153284228954	0.0635412905861887	-6.76966552395542	1.2908045943181e-11	0.0	0.0	2	1.27611485769348e-09	2	0	2	1	0.995476136620674	1.0	1.0	0.9968332956344719
SVIL	-0.773299756167379	0.114301521812137	-6.76543709923961	1.32907328872702e-11	0.0	0.0	2	1.30574066876937e-09	2	0	2	1	0.9953630400361909	1.0	1.0	0.9967541280253336
SLAMF7	0.850134849572875	0.125806770723003	6.75746499721125	1.4042695223295299e-11	0.0	0.0	2	1.3719945985014e-09	2	2	0	1	0.005824474100882153	0.0025334148499105	0.01855648425590075	0.009644077147387731
NABP1	0.813401211174265	0.120452679829705	6.75286936184603	1.4494944826467e-11	0.0	0.0	2	1.4007027557991401e-09	2	2	0	1	0.005881022393123728	0.0015105877042143	0.012143195079640436	0.007759674199078739
TSPAN2	-0.893718143946247	0.132337954829406	-6.75330176515363	1.4451791856116e-11	0.0	0.0	2	1.4007027557991401e-09	2	0	2	1	0.9953064917439494	1.0	1.0	0.9967145442207646
TNFAIP2	0.683388556314775	0.101291066149657	6.74678016820431	1.51162032219392e-11	0.0	0.0	2	1.4449456096041802e-09	2	2	0	1	0.005937570685365302	0.0010386201038321	0.008778846659307154	0.006789953477547857
ZAK	-0.528503857105215	0.0783259143582294	-6.74749680786443	1.5041754566660697e-11	0.0	0.0	2	1.4449456096041802e-09	2	0	2	1	0.9952499434517078	1.0	1.0	0.9966749604161955
GIMAP1-GIMAP5	0.795585733899754	0.117940968152688	6.7456266161032	1.52367994602698e-11	0.0	0.0	2	1.4486428045989901e-09	2	2	0	1	0.005994118977606876	0.0013112234614722	0.01077642853388004	0.007428811844488825
ST14	0.785645276182538	0.116531504992119	6.74191306664814	1.5631460642178597e-11	0.0	0.0	2	1.47821791441865e-09	2	2	0	1	0.006050667269848451	0.0036059555762335	0.0241549702991116	0.011481958178627395
IGHM	1.91829306506582	0.284654018098031	6.73903385549675	1.59443251524701e-11	0.0	0.0	2	1.49978428721426e-09	2	2	0	1	0.006107215562090025	0.0010154114485641	0.008516006938968618	0.006829852975153603
RENBP	0.494470279238968	0.0734046337648446	6.73622704559808	1.6255221902455e-11	0.0	0.0	2	1.5129333901211301e-09	2	2	0	1	0.006220312146573173	0.0023136137326064	0.017321137570309626	0.009550559773694109
TAPBP	0.467580158090882	0.0694085971689546	6.73663173097559	1.6210033329010298e-11	0.0	0.0	2	1.5129333901211301e-09	2	2	0	1	0.0061637638543315994	0.0013375790530478	0.010934132366083163	0.007594874407857068
SGCB	-0.587327925603903	0.0873119199646477	-6.72677826626318	1.73460759079593e-11	0.0	0.0	2	1.6060105044835202e-09	2	0	2	1	0.9951933951594661	1.0	1.0	0.9966353766116263
CD163	1.18068085873769	0.17562201700148	6.72285217364141	1.78201354746884e-11	0.0	0.0	2	1.6413087277832802e-09	2	2	0	1	0.006276860438814748	0.0022962290948798	0.01708458182200494	0.009519176853771806
HCP5	0.644468034466439	0.0958762325016961	6.72187483436041	1.79401034174e-11	0.0	0.0	2	1.6437968333331702e-09	2	2	0	1	0.006333408731056322	0.0009848745110613	0.008358303106765495	0.006940877043769073
KANK1	-0.753479219709931	0.11211252293606	-6.72074091258879	1.80802830350378e-11	0.0	0.0	2	1.6481016762454102e-09	2	0	2	1	0.9951368468672246	1.0	1.0	0.9965957928070572
KCNAB1	-0.848458850216135	0.126370867724802	-6.71403833408682	1.8931054021957797e-11	0.0	0.0	2	1.71680389397078e-09	2	0	2	1	0.995080298574983	1.0	1.0	0.996556209002488
CSRP1	-0.545642135150516	0.0813280777946608	-6.70914830334694	1.95763633623837e-11	0.0	0.0	2	1.7662673964305801e-09	2	0	2	1	0.9950237502827415	1.0	1.0	0.996516625197919
PRCP	0.502885784616527	0.0750276115526731	6.70267617760264	2.04636620136288e-11	0.0	0.0	2	1.832517424359e-09	2	2	0	1	0.0063899570232978965	0.0009436474600602	0.007885191610156127	0.006838527399355365
TBX18	-0.645858446805145	0.0963638531948573	-6.70228955559877	2.0517894708385098e-11	0.0	0.0	2	1.832517424359e-09	2	0	2	1	0.9949672019904999	1.0	1.0	0.9964770413933499
PGRMC1	-0.387849630079174	0.0578989826533129	-6.69872962019968	2.1023917126248497e-11	0.0	0.0	2	1.86827613296773e-09	2	0	2	1	0.9949106536982583	1.0	1.0	0.9964374575887807
SNX10	1.08275255880214	0.16183120112592	6.69062919430265	2.2221307787547698e-11	0.0	0.0	2	1.96480803457497e-09	2	2	0	1	0.00644650531553947	0.0022731515619578	0.01687431004573411	0.009574846734597863
CASQ2	-1.43812882940128	0.215010594198637	-6.68864171442951	2.25251453269664e-11	0.0081815943661992	0.0835328298529337	2	1.9817645271745e-09	2	0	2	1	0.9948541054060167	1.0	1.0	0.9963978737842116
OAS2	0.809644525380573	0.121118044820864	6.6847555752576	2.3131038718780597e-11	0.0	0.0	2	2.0249964787273102e-09	2	2	0	1	0.006503053607781045	0.0051177051701262	0.030042580034694844	0.013564911535855186
CTSA	0.423311170654017	0.0633355981764352	6.68362157841774	2.3310829177911898e-11	0.0	0.0	2	2.03068326690736e-09	2	2	0	1	0.006559601900022619	0.0008638376587053	0.007306944225411344	0.006783804597639236
ITGAX	1.06262527122089	0.15900804629735	6.68283961702009	2.34356020874497e-11	0.0	0.0	2	2.0315450358552e-09	2	2	0	1	0.006616150192264194	0.0016990870036631	0.013352257793197708	0.008636982472544248
BMPR1A	-0.689167594738565	0.103279708326733	-6.67282669465264	2.5092264946067297e-11	0.0	0.0	2	2.1333250639723802e-09	2	0	2	1	0.9947410088215336	1.0	1.0	0.9963187061750736
NECAP2	0.379141838371589	0.0568129977271362	6.67350524597463	2.4976465080695196e-11	0.0006005880146545	0.0732099439744787	2	2.1333250639723802e-09	2	2	0	1	0.006672698484505768	0.0006455626598189	0.006045313567786364	0.006484483009489946
NECTIN3	-0.531600732989553	0.0796561242792635	-6.67369568629567	2.4944059137777497e-11	0.0	0.0	2	2.1333250639723802e-09	2	0	2	1	0.9947975571137752	1.0	1.0	0.9963582899796426
PLA2G15	0.541958800880725	0.0812154148847393	6.67310265729568	2.5045106583971297e-11	0.0	0.0	2	2.1333250639723802e-09	2	2	0	1	0.006729246776747342	0.0018154471590066	0.014245912842348735	0.00898424659642776
GKAP1	-0.558800523760365	0.0837761395133719	-6.67016321122283	2.5551910196203896e-11	0.0	0.0	2	2.16200947325201e-09	2	0	2	1	0.994684460529292	1.0	1.0	0.9962791223705043
PRKCH	0.714429286745864	0.107137237487347	6.6683564323771	2.5868392715412197e-11	0.0	0.0	2	2.17836503228262e-09	2	2	0	1	0.006785795068988917	0.0024192983436011	0.01805708878725753	0.0101671831844695
CYTH1	0.597762184719985	0.0896846590742476	6.66515534418337	2.64385556032824e-11	0.0	0.0	2	2.20829742115595e-09	2	2	0	1	0.006842343361230491	0.0015012197410395	0.01203805919150502	0.008401058110312849
NLRC5	0.415120262799748	0.0622839763489224	6.66496083156595	2.6473594960702398e-11	0.0	0.0	2	2.20829742115595e-09	2	2	0	1	0.006898891653472065	0.0009735433549818	0.00825316721863008	0.00730517432301947
PRR5L	0.487271392411395	0.0731339282489215	6.6627269186594	2.6879283575797398e-11	0.0	0.0	2	2.2316115058892104e-09	2	2	0	1	0.006955439945713639	0.0030560830908029	0.021447721179624665	0.011303124315886946
DTX3L	0.513701731316562	0.0771184834383861	6.66120115973215	2.7159859253671497e-11	0.0	0.0	2	2.24436893010246e-09	2	2	0	1	0.007011988237955214	0.0048336941683713	0.028991221153340692	0.013605758112570858
GPR84	0.543629585867005	0.0816887363514627	6.654890382048	2.8351127575742598e-11	0.0005786038070014	0.0412430477940874	2	2.3291374974131102e-09	2	2	0	1	0.007068536530196788	0.0007019452686622	0.006360721232192609	0.006856191940795534
KHDRBS3	-0.382020221720871	0.0574088115796213	-6.65438303301297	2.8449089540897497e-11	0.0	0.0	2	2.3291374974131102e-09	2	0	2	1	0.9946279122370505	1.0	1.0	0.9962395385659353
FUCA1	0.620878444658031	0.0933397045920256	6.6518149738292	2.8950050869241898e-11	0.0	0.0	2	2.35922903028421e-09	2	2	0	1	0.0071250848224383625	0.0009142177779249	0.007674919833885296	0.007290035325872442
DIP2B	0.335368837440754	0.050432526654912	6.64985198412798	2.9338791511149596e-11	0.0	0.0	2	2.37994123432646e-09	2	2	0	1	0.007181633114679936	0.0013653624212815	0.011118120170320139	0.008362579231371996
GPLD1	-0.847903588563321	0.12769055589678	-6.64029992358034	3.1304550116043295e-11	0.0	0.0	2	2.5278066860826903e-09	2	0	2	1	0.9945713639448088	1.0	1.0	0.996199954761366
FAM49B	0.619867169503294	0.0934535583584699	6.63288996579031	3.29177205762882e-11	0.0	0.0	2	2.63401344195059e-09	2	2	0	1	0.007238181406921511	0.0010269829956116	0.008673710771171739	0.007668840216196579
TPM2	-0.70787638183975	0.106715766850888	-6.63328768305484	3.2829107232482297e-11	0.0	0.0	2	2.63401344195059e-09	2	0	2	1	0.9945148156525673	1.0	1.0	0.996160370956797
AP1G2	0.417680457111844	0.06301344655394	6.62843377015264	3.39267279368544e-11	0.0	0.0	2	2.70252367943844e-09	2	2	0	1	0.007294729699163085	0.0021932980531542	0.016348630605057035	0.01001089997093127
ANO1	-0.767290397268936	0.115928919462511	-6.61862804230712	3.6254780458230094e-11	0.0	0.0	2	2.8494646116592903e-09	2	0	2	1	0.9944017190680842	1.0	1.0	0.9960812033476589
GPRC5A	-0.733358065548297	0.110795887396932	-6.61900078403634	3.6163493459214495e-11	0.0	0.0	2	2.8494646116592903e-09	2	0	2	1	0.9944582673603257	1.0	1.0	0.996120787152228
TAGAP	0.725100318250017	0.109534866643863	6.61981285472851	3.5965389936461e-11	0.0	0.0	2	2.8494646116592903e-09	2	2	0	1	0.00735127799140466	0.0007245092390617	0.006518425064395731	0.007101422113301981
TCEAL1	-0.467054101687013	0.0705905993490397	-6.61637818624593	3.6810593118797696e-11	0.0	0.0	2	2.8676587167965604e-09	2	0	2	1	0.9943451707758426	1.0	1.0	0.9960416195430897
TNFRSF1B	0.790965351232496	0.11954351149447	6.61654774353091	3.67684161509307e-11	0.0051378080392429	0.177491302717659	2	2.8676587167965604e-09	2	2	0	1	0.007407826283646234	0.0015721897108917	0.012563738632182095	0.008954599988206993
AK9	-0.456627118385344	0.0690890159810982	-6.6092578089442	3.86251558676876e-11	0.0	0.0	2	2.99582129984293e-09	2	0	2	1	0.994288622483601	1.0	1.0	0.9960020357385206
SSX2IP	-0.470365159445687	0.071214730782885	-6.6048857346622	3.9782406812588394e-11	0.0	0.0	2	3.07210516189438e-09	2	0	2	1	0.9942320741913594	1.0	1.0	0.9959624519339516
DCUN1D4	-0.486155115001269	0.0736162031708247	-6.60391454681732	4.00440405179368e-11	0.0	0.0	2	3.07886440225737e-09	2	0	2	1	0.9941755258991178	1.0	1.0	0.9959228681293824
IGKC	1.87293646141788	0.283939264294536	6.59625735831675	4.2166670864011196e-11	0.0	0.0	2	3.2280320673557302e-09	2	2	0	1	0.007464374575887808	0.0020269912107908	0.015376123639804447	0.0098378992950628
HTRA4	0.512375325306764	0.0777170849121488	6.59282738005359	4.31528223553265e-11	0.0	0.0	2	3.2892866833258302e-09	2	2	0	1	0.007520922868129383	0.0100125169209518	0.04520843189822846	0.018827175577159103
PRKCB	0.707547978061548	0.107381978340675	6.58907564374363	4.42573272853758e-11	0.0	0.0	2	3.3446434859597705e-09	2	2	0	1	0.007634019452612531	0.0010858241484451	0.0090942543237134	0.00807208991394279
PTPRE	0.720822017080408	0.109390953349134	6.58941160133985	4.4157304913926494e-11	0.0	0.0	2	3.3446434859597705e-09	2	2	0	1	0.007577471160370957	0.0012550193247112	0.010408452925406087	0.008426765689881495
ADAMTSL3	-0.776207858036688	0.11782070911005	-6.5880426615976	4.4566260679623495e-11	0.0	0.0	2	3.35365852705728e-09	2	0	2	1	0.9941189776068763	1.0	1.0	0.9958832843248133
ABCD4	0.302924677539516	0.0459987038567229	6.58550463689298	4.53342944387928e-11	0.0	0.0	2	3.36756342347309e-09	2	2	0	1	0.007803664329337254	0.0020433268697483	0.015454975555906008	0.01009905769730788
NEU1	0.429995135056141	0.0652889341538085	6.58603392181519	4.5173065816716296e-11	0.0	0.0	2	3.36756342347309e-09	2	2	0	1	0.00774711603709568	0.0054586524084081	0.03154076644062451	0.014885211158154329
